match_id,player_id,Ball Receipt*,Ball Recovery,Carry,Dispossessed,Dribble,Duel,Foul Won,Pass,Pressure,Shot,Block,Dribbled Past,Foul Committed,Interception,Miscontrol,Clearance,Error,Goal Keeper,Shield,Injury Stoppage,Offside,minutes_played,duels_lost,passes_last_15_minute,position_name_Center Attacking Midfield,position_name_Center Back,position_name_Center Defensive Midfield,position_name_Center Forward,position_name_Center Midfield,position_name_Goalkeeper,position_name_Left Attacking Midfield,position_name_Left Back,position_name_Left Center Back,position_name_Left Center Forward,position_name_Left Center Midfield,position_name_Left Defensive Midfield,position_name_Left Midfield,position_name_Left Wing,position_name_Left Wing Back,position_name_Right Attacking Midfield,position_name_Right Back,position_name_Right Center Back,position_name_Right Center Forward,position_name_Right Center Midfield,position_name_Right Defensive Midfield,position_name_Right Midfield,position_name_Right Wing,position_name_Right Wing Back,position_name_Secondary Striker,position_name_nan,total_running_distance,stamina_start,stamina_end,substituted
18243,5633,39,5,52,1,11,2,5,33,7,2,1,2,2,0,5,0,0,0,0,0,0,47.11788333333333,0,5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,390.0,70.96153846153847,77.0,False
18243,5721,32,1,32,0,0,1,0,41,7,0,0,2,1,0,1,2,0,0,0,0,0,40.58315,0,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,126.0,54.78125,57.90625,True
18243,6320,77,3,79,1,6,2,2,90,11,0,3,0,1,0,0,2,0,0,0,0,0,45.99288333333333,0,32,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,525.0,68.41772151898734,73.89873417721519,True
18243,6375,42,6,42,3,3,3,1,65,10,2,0,4,3,0,1,1,0,0,0,0,0,44.86846666666667,0,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,211.0,66.07142857142857,70.33333333333333,False
18243,6376,32,4,30,0,0,3,1,50,9,1,7,4,0,0,0,4,0,0,0,0,0,45.022416666666665,0,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,140.0,37.9,41.766666666666666,False
18243,6378,5,4,6,0,0,0,0,24,0,0,0,1,0,0,0,0,0,35,0,0,0,44.52588333333333,0,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33.0,8.333333333333334,13.833333333333334,False
18243,6381,43,6,37,2,6,8,1,42,16,3,2,1,3,0,5,0,0,0,0,0,0,46.428133333333335,0,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,153.0,74.16216216216216,77.64864864864865,False
18243,6382,18,2,7,1,2,6,2,11,14,1,3,0,4,0,0,3,0,0,0,0,0,45.150650000000006,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,13.0,81.14285714285714,83.0,False
18243,6383,3,1,3,0,2,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5.8396,0,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,37.0,48.666666666666664,59.0,False
18243,6384,91,11,93,0,2,8,1,118,12,2,3,4,1,1,3,2,0,0,0,1,0,48.58126666666667,0,34,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,442.0,54.97849462365591,59.064516129032256,False
18243,6399,66,1,46,3,9,6,4,42,12,10,2,2,4,0,2,2,0,0,0,0,0,46.636100000000006,0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,236.0,77.69565217391305,81.8695652173913,False
18243,19668,30,5,36,0,3,2,4,36,5,0,0,1,0,0,0,0,0,0,0,0,0,44.10883333333334,0,20,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,125.0,54.75,57.166666666666664,True
18243,19677,49,2,36,3,2,5,1,27,12,2,3,1,1,0,6,1,0,0,0,0,0,45.0314,0,7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,119.0,77.05555555555556,78.91666666666667,True
18243,20016,33,4,32,1,0,1,4,48,7,0,1,1,2,0,0,8,0,0,1,0,0,48.593399999999995,0,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,72.0,42.96875,44.15625,False
18244,3477,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03546666666666667,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15.0,94.0,109.0,False
18244,3951,5,1,5,0,0,0,0,5,7,0,1,1,1,0,0,0,0,0,0,0,0,15.524166666666668,0,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.0,72.2,72.2,False
18244,4324,47,6,43,1,1,3,2,54,18,0,4,3,7,3,2,0,0,0,0,0,0,47.78738333333333,0,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,194.0,65.32558139534883,68.90697674418605,False
18244,4926,62,2,58,0,4,0,2,52,8,2,1,1,0,0,2,1,0,0,0,1,0,43.836866666666666,0,11,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,222.0,71.48275862068965,74.03448275862068,True
18244,5201,54,3,46,0,0,1,1,62,3,0,2,0,4,2,0,5,0,0,0,0,0,48.090799999999994,0,22,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,82.0,44.130434782608695,45.17391304347826,False
18244,5207,39,3,26,2,1,0,1,22,5,6,2,0,0,0,2,0,0,0,0,0,0,45.492333333333335,0,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,115.0,76.84615384615384,79.73076923076923,False
18244,5463,55,7,62,1,3,1,6,58,15,1,2,0,1,1,0,0,0,0,0,0,0,48.82958333333333,0,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,272.0,60.95161290322581,64.14516129032258,False
18244,5472,48,3,30,0,0,1,3,39,13,1,1,1,2,1,1,1,0,0,0,0,1,48.47965,0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,92.0,72.7,72.7,False
18244,5485,36,4,37,0,0,2,1,48,6,0,3,0,1,2,0,4,0,0,0,0,0,47.54281666666667,0,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,94.0,44.432432432432435,45.83783783783784,False
18244,5497,39,1,22,3,3,0,0,15,10,3,0,0,0,1,1,0,0,0,0,0,0,47.9664,0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,108.0,80.72727272727273,83.72727272727273,False
18244,5539,44,4,47,0,2,5,2,54,15,2,1,2,1,1,0,0,0,0,0,0,0,48.02073333333333,0,17,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,112.0,50.255319148936174,51.659574468085104,False
18244,5552,59,7,61,0,3,1,2,71,8,2,7,2,0,0,2,1,0,0,0,0,0,46.830283333333334,0,23,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,137.0,65.62295081967213,66.95081967213115,False
18244,5566,33,3,32,0,0,1,1,39,12,0,1,3,1,1,0,0,0,0,0,0,0,46.329033333333335,0,8,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.0,63.40625,64.84375,False
18244,5574,64,4,67,1,2,0,6,74,15,1,2,2,2,2,0,0,0,0,0,0,0,45.89653333333333,0,21,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,181.0,56.208955223880594,57.92537313432836,True
18244,5597,7,3,8,0,0,0,0,19,0,0,0,0,0,0,0,0,0,9,0,0,0,46.52256666666666,0,8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14.0,11.25,13.0,False
18244,5689,8,0,4,0,1,0,1,3,5,0,0,0,2,1,0,0,0,0,0,0,0,15.36225,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,25.0,65.0,70.75,False
18244,5719,5,2,4,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,9.563583333333334,0,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16.0,59.5,57.0,False
18244,5721,50,5,48,2,2,2,3,65,7,0,0,0,5,1,0,1,0,0,0,0,0,48.48458333333333,0,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,159.0,65.22916666666667,67.25,False
18244,5743,41,1,32,3,2,0,3,30,6,1,0,1,2,0,3,0,0,0,0,0,0,45.96321666666667,0,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,74.0,69.09375,70.28125,True
18244,6399,9,1,6,1,1,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,14.762333333333334,0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,34.0,65.16666666666667,70.5,False
18244,6943,15,1,16,0,0,1,1,28,10,0,0,2,1,2,0,0,0,0,0,0,0,40.464016666666666,0,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,21.0,59.125,60.1875,True
18244,6945,42,5,37,2,1,2,1,47,6,1,4,0,4,1,1,1,0,0,0,0,0,46.472183333333334,0,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,322.0,67.72972972972973,76.27027027027027,False
18244,6947,45,4,43,0,2,1,2,51,10,3,0,3,3,0,0,1,0,0,0,0,0,46.210816666666666,0,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,157.0,60.06976744186046,63.48837209302326,True
18244,6949,7,3,10,0,0,0,0,24,0,0,0,0,0,0,0,0,0,19,0,0,0,43.556066666666666,0,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,39.0,10.8,13.5,False
18244,6954,27,4,26,0,0,1,0,42,1,0,3,2,2,0,0,3,0,0,0,0,0,46.86745,0,12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,116.0,45.57692307692308,49.65384615384615,False
18244,7173,29,6,31,0,0,3,1,46,3,0,2,4,1,0,0,2,0,0,0,0,0,44.80821666666667,0,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,141.0,37.54838709677419,41.0,False
18244,8294,14,0,12,0,0,1,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,21.8434,0,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,66.0,58.166666666666664,60.166666666666664,False
18244,19677,34,0,31,1,5,3,0,23,6,1,0,0,3,0,2,0,0,0,0,0,0,45.33761666666667,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,132.0,81.29032258064517,84.83870967741936,True
18245,3471,29,3,26,0,0,3,0,33,5,1,2,0,1,1,0,1,0,0,0,0,0,47.14098333333333,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,54.80000000000001,39.63846153846154,40.93846153846154,False
18245,3473,25,6,24,1,0,1,0,35,21,1,0,4,2,0,0,1,0,0,0,0,0,47.359,0,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,47.4,73.54166666666667,73.8,True
18245,3493,4,0,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,8.309633333333332,0,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.799999999999997,64.4,70.2,False
18245,3531,19,2,13,2,0,0,1,11,5,2,0,0,1,0,0,0,0,0,0,2,0,29.308783333333334,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,18.400000000000027,77.03076923076922,77.3076923076923,True
18245,3532,36,4,33,0,1,2,0,42,12,0,0,0,0,0,0,0,0,0,0,0,0,47.22193333333333,0,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,63.20000000000001,54.35757575757576,54.03030303030303,False
18245,3535,42,6,21,2,1,7,0,29,19,3,0,1,3,0,1,2,0,0,0,1,0,47.91248333333333,0,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,46.10000000000001,71.54285714285714,71.81428571428572,False
18245,3567,36,6,35,0,3,1,1,39,10,1,4,2,1,0,1,1,0,0,0,0,0,46.87945,0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,205.60000000000005,65.30285714285714,69.35428571428572,False
18245,3629,38,6,26,1,6,6,2,17,21,3,1,0,5,0,2,0,0,0,0,0,0,47.18885,0,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,195.1,73.34615384615384,78.01923076923077,False
18245,3630,10,4,11,0,0,0,0,28,0,0,0,0,0,0,0,0,1,14,0,0,0,47.58773333333333,0,7,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,31.900000000000002,13.7,16.563636363636363,False
18245,3655,33,4,29,2,1,6,0,40,14,0,3,1,3,1,0,3,0,0,0,0,0,47.10276666666667,0,9,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,147.20000000000002,66.0,69.53793103448275,False
18245,3664,26,5,26,1,0,2,0,44,6,1,0,2,2,0,0,1,0,0,0,0,0,44.958,0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,93.0,58.16538461538461,60.349999999999994,False
18245,3669,19,3,17,0,0,0,0,29,5,1,2,0,1,0,0,7,0,0,0,0,0,44.90135,0,6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33.099999999999994,48.317647058823525,49.04117647058824,False
18245,4090,12,4,11,0,1,5,1,10,15,1,1,1,1,1,1,0,0,0,0,0,0,46.573150000000005,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,27.799999999999976,59.0,59.67272727272727,False
18245,4926,60,6,50,3,3,2,2,50,7,2,1,1,0,0,2,0,0,0,0,0,0,47.2615,0,21,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,142.49999999999997,75.642,77.472,True
18245,5201,68,4,54,0,0,4,3,85,11,0,1,2,0,0,0,4,0,0,0,1,0,45.52703333333333,0,30,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,196.89999999999998,44.425925925925924,46.49814814814815,False
18245,5202,46,1,31,2,1,1,3,53,3,1,0,0,1,1,1,0,0,0,0,0,0,46.588,0,29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,66.59999999999998,64.01290322580645,64.60645161290323,False
18245,5207,54,1,33,2,3,2,1,35,2,3,1,0,0,0,4,1,0,0,0,1,0,47.560833333333335,0,11,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,226.29999999999998,83.72121212121213,88.76666666666667,False
18245,5463,74,4,67,4,5,3,1,72,16,1,2,1,0,1,0,0,0,0,0,0,0,47.32193333333333,0,31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,203.3,64.24179104477612,65.47014925373135,False
18245,5485,52,3,48,1,0,0,0,62,1,0,1,0,0,1,0,7,0,0,0,0,0,46.9945,0,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,177.0,43.19375,45.06041666666667,False
18245,5539,37,3,25,2,0,2,1,38,17,0,9,1,0,1,1,3,1,0,0,1,0,48.0532,0,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,39.19999999999998,59.06399999999999,59.544,False
18245,5552,76,8,64,2,2,2,1,84,10,1,1,0,2,1,0,1,0,0,0,0,0,47.17993333333333,0,31,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,219.79999999999998,66.590625,68.796875,False
18245,5574,76,6,70,2,0,2,1,92,9,0,2,2,1,0,0,0,0,0,0,0,0,47.8702,0,29,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,195.79999999999995,55.244285714285716,56.787142857142854,False
18245,5597,9,3,13,0,0,0,2,22,0,0,0,0,0,0,0,0,0,18,0,2,0,44.0326,0,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,48.1,10.13846153846154,13.807692307692308,False
18245,5719,3,0,2,0,0,0,0,2,2,0,0,1,1,0,1,0,0,0,0,0,0,3.1526833333333335,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,27.4,93.6,84.1,False
18245,5721,24,0,23,0,1,1,1,31,5,0,4,1,0,2,1,1,0,0,0,1,0,36.1008,0,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,72.80000000000004,62.426086956521736,63.82608695652174,True
18245,6399,16,1,11,1,1,2,1,8,3,2,1,0,0,0,0,0,0,0,0,0,0,30.835883333333335,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,62.199999999999996,66.63636363636364,71.07272727272726,False
18245,19677,54,2,32,0,0,1,1,39,6,4,0,0,0,1,1,0,0,0,0,0,1,47.09388333333333,0,17,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,101.2,79.4,79.51875,True
19714,4633,24,5,27,0,1,4,1,38,3,0,3,0,2,0,2,2,0,0,0,1,0,48.03151666666667,0,12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,112.0,33.407407407407405,35.48148148148148,False
19714,4638,9,3,12,0,1,3,0,13,1,2,1,0,0,0,2,0,0,0,0,0,0,26.213916666666666,0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,49.0,75.75,79.33333333333333,False
19714,4640,18,10,25,0,0,0,0,47,0,0,0,0,0,0,0,0,0,18,0,0,0,48.111,0,17,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,137.0,8.96,13.64,False
19714,4641,16,2,13,1,1,1,0,10,5,1,0,0,0,0,1,0,0,0,0,0,0,23.922916666666666,0,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,82.0,93.92307692307692,98.07692307692308,False
19714,4642,28,4,29,0,0,2,1,40,7,0,2,0,2,1,0,1,0,0,0,1,0,49.1581,0,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,70.0,30.0,29.655172413793103,False
19714,4643,37,8,34,1,2,2,2,44,22,2,0,1,1,0,0,2,0,0,0,0,0,49.347883333333336,0,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,109.0,62.23529411764706,64.26470588235294,False
19714,4647,51,8,49,3,3,0,0,43,23,2,1,2,1,0,1,0,0,0,0,0,0,46.96571666666667,0,9,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,245.0,66.81632653061224,70.51020408163265,True
19714,4648,23,4,28,1,1,2,0,51,14,0,5,1,2,4,0,0,0,0,0,0,0,47.971199999999996,0,19,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,65.0,39.785714285714285,40.392857142857146,False
19714,4650,26,2,19,1,3,2,0,14,11,1,1,2,0,0,3,0,0,0,0,0,0,48.671483333333335,0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,76.0,77.42105263157895,77.42105263157895,False
19714,4654,39,8,28,3,0,4,3,17,34,4,4,0,1,0,4,0,0,0,0,1,0,48.258633333333336,0,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,149.0,78.14285714285714,82.10714285714286,False
19714,4658,41,10,48,1,0,1,0,54,25,0,4,3,0,1,1,0,0,0,0,0,0,45.15731666666667,0,23,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,103.0,46.3125,46.166666666666664,False
19714,4659,64,4,45,5,5,1,3,30,30,4,1,0,1,0,2,0,0,0,0,0,0,48.5186,0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,208.0,78.22222222222223,80.4888888888889,False
19714,4660,7,1,6,2,0,0,0,3,5,1,0,0,1,0,1,0,0,0,0,0,0,13.039466666666668,0,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33.0,79.0,83.83333333333333,False
19714,4992,14,0,10,2,0,0,0,9,8,0,0,0,0,0,1,0,0,0,0,0,0,19.438616666666668,0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,61.0,68.3,68.6,False
19714,10099,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1.8674333333333335,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,6.0,39.0,45.0,False
19714,10170,27,4,31,0,0,0,0,54,0,0,0,0,0,0,0,0,0,17,0,0,0,49.20988333333333,0,13,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,62.0,13.516129032258064,14.870967741935484,False
19714,10172,36,4,26,2,1,1,1,33,23,0,0,1,1,2,1,1,0,0,0,1,0,46.404316666666666,0,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,176.0,68.73076923076923,73.57692307692308,True
19714,10185,59,4,55,0,0,1,0,73,13,4,1,1,0,2,0,6,0,0,0,0,0,47.4062,0,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,112.0,26.527272727272727,26.854545454545455,False
19714,10222,22,9,29,1,0,5,2,51,24,0,5,0,0,3,0,0,0,0,0,0,0,48.65671666666666,0,13,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,155.0,49.58620689655172,53.06896551724138,False
19714,10395,29,3,23,0,1,1,0,28,19,1,1,2,0,0,1,0,0,0,0,0,0,47.84445,0,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,91.0,57.608695652173914,58.34782608695652,False
19714,15547,49,7,34,2,3,2,0,27,28,3,2,1,2,0,2,0,0,0,0,0,0,46.034549999999996,0,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,177.0,75.3529411764706,79.38235294117646,True
19714,15549,12,3,12,0,0,2,0,19,11,0,2,1,1,2,0,0,0,0,0,0,0,46.97598333333334,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,22.0,46.583333333333336,48.083333333333336,True
19714,15550,32,3,16,1,1,0,1,17,19,2,3,1,0,1,2,0,0,0,0,0,0,43.69616666666666,0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,57.0,82.5,84.8125,True
19714,15553,37,5,27,2,2,0,0,34,37,2,3,1,1,1,2,0,0,0,0,0,0,46.51883333333333,0,15,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,140.0,69.74074074074075,70.77777777777777,False
19714,15554,54,4,47,0,0,7,1,72,14,0,2,0,1,0,3,3,0,0,0,0,0,48.0403,0,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,90.0,44.93617021276596,43.95744680851064,False
19714,15555,13,1,9,1,0,0,0,5,11,0,1,0,1,1,4,1,0,0,0,0,0,44.84653333333333,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32.0,91.0,87.88888888888889,True
19714,17524,54,3,49,1,0,3,1,63,6,2,1,2,1,0,2,2,0,0,0,0,0,46.72088333333333,0,21,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45.0,31.06122448979592,31.244897959183675,False
19714,19422,37,4,39,0,1,6,2,58,11,0,2,0,1,0,1,2,0,0,0,0,0,48.32053333333333,0,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,140.0,51.38461538461539,51.282051282051285,False
19715,10095,4,5,10,0,0,2,0,18,20,0,1,0,0,1,0,0,0,0,0,0,0,43.06118333333333,0,10,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.0,63.9,64.3,False
19715,10171,4,2,6,0,0,1,0,12,4,0,0,0,1,0,0,3,0,0,0,0,0,44.8295,0,6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.0,54.5,55.666666666666664,False
19715,16374,33,1,28,2,2,0,1,28,2,0,0,0,1,1,4,0,0,0,0,0,0,48.77158333333333,0,7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,114.0,78.42857142857143,80.78571428571429,False
19715,16375,18,12,29,0,0,0,0,43,0,0,0,0,0,0,0,0,0,9,0,0,0,45.738616666666665,0,11,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,90.0,10.758620689655173,11.793103448275861,False
19715,16376,6,10,20,0,0,0,0,41,0,0,0,0,0,0,0,0,0,11,0,1,0,48.043033333333334,0,10,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,143.0,11.4,17.85,False
