match_id,player_id,50/50,Bad Behaviour,Ball Receipt*,Ball Recovery,Block,Carry,Clearance,Dispossessed,Dribble,Dribbled Past,Duel,Error,Foul Committed,Foul Won,Goal Keeper,Injury Stoppage,Interception,Miscontrol,Offside,Own Goal Against,Own Goal For,Pass,Player Off,Player On,Pressure,Shield,Shot,Substitution,minutes_played,position_name,duels_lost,index,period,minute,second,possession,duration,total_running_distance,passes_last_15_minute,should_be_subbed_x,should_be_subbed_y
16023,6583,0,0,21,6,3,18,2,0,1,5,0,0,4,1,0,0,4,0,0,0,0,25,0,0,43,0,0,0,46.17833333333333,Right Midfield,0,278770,194,5787,3892,14819,101.242764,169.9464800475003,9,0,0
16023,6589,0,0,25,7,1,26,0,0,0,2,1,0,3,0,0,0,4,0,0,0,0,33,0,0,20,0,1,1,42.32553333333333,Left Defensive Midfield,0,243684,184,5027,4285,13389,99.111442,163.3135051225414,11,0,0
16023,6590,0,0,5,4,0,5,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,25,0,0,0,0,0,0,39.81773333333333,Goalkeeper,0,123501,78,2547,1433,6529,112.85625999999999,39.27835227501613,8,0,0
16023,6595,0,0,40,6,3,35,0,0,0,0,2,0,2,0,0,0,1,1,0,0,0,53,0,0,44,0,1,0,46.8289,Right Defensive Midfield,0,437371,298,8983,6064,22548,167.290517,158.0434737982049,15,0,0
16023,6596,0,0,33,6,1,30,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,41,0,0,6,0,1,0,44.41366666666667,Left Back,0,282393,200,5792,3398,14681,117.648239,153.06747561085876,11,0,0
16023,6746,0,0,15,2,2,14,6,1,0,1,3,0,0,1,0,0,3,0,0,0,0,21,0,0,8,0,0,0,45.43486666666667,Left Center Back,0,166089,123,3405,2175,8679,60.441543,83.60821355670392,3,1,1
16023,6891,0,0,19,3,1,14,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,0,0,5,0,1,0,45.3196,Right Center Back,0,142249,103,2946,2376,7813,73.234365,111.04279792798674,6,0,0
16023,6998,0,0,7,0,0,8,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,3.6433000000000004,Left Center Midfield,0,116182,52,2342,720,5025,19.630131,36.20976295085409,7,0,0
16023,11392,0,0,139,4,1,141,0,0,1,0,1,0,0,5,0,0,0,2,0,0,0,146,0,0,9,0,0,1,44.09693333333333,Left Center Midfield,0,1026375,693,21164,13488,53255,353.50417,553.3243591318212,49,0,0
16023,11634,1,0,15,1,6,16,1,0,3,3,1,0,0,0,0,0,5,1,0,0,0,25,0,0,8,0,0,0,46.51968333333333,Right Back,0,192943,131,3984,2633,10086,85.621597,128.68162244037975,9,0,0
16023,20055,0,0,10,4,0,12,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,24,0,0,0,0,0,0,41.92478333333334,Goalkeeper,0,138320,92,2849,1951,7115,71.78358900399999,55.885879428934004,11,0,0
16029,3501,0,0,57,0,2,43,0,3,3,0,1,0,0,3,0,0,1,3,0,0,0,40,0,0,14,0,5,0,46.7759,Left Wing,0,288337,254,7475,5204,18281,155.467745006,269.508459693985,15,0,0
16029,3610,0,0,10,4,0,8,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,10,0,0,8,0,1,0,23.499666666666666,Center Midfield,0,138680,92,3582,1430,8847,37.10764,57.556462437418936,3,1,1
16029,5203,0,0,43,2,2,35,0,0,1,1,3,0,3,1,0,1,1,1,0,0,0,47,1,1,29,0,0,0,47.3651,Center Defensive Midfield,0,315307,265,8210,4669,20182,140.075695003,110.07747069277683,17,0,0
16029,5211,0,0,42,4,5,40,2,0,2,3,0,0,2,1,0,0,2,1,0,0,0,61,0,0,18,0,0,0,46.97698333333334,Left Back,0,267738,257,6879,5614,16891,151.507461,174.0426074887471,13,0,0
16029,5213,0,0,36,3,3,36,11,1,1,0,2,0,0,1,0,0,2,0,0,0,0,49,0,0,6,0,0,0,47.64265,Right Center Back,0,234697,213,6094,4212,14809,164.731796,293.2725566589619,12,0,0
16029,5218,0,0,42,2,2,20,2,1,2,0,2,0,1,0,0,0,0,3,0,0,0,24,0,0,19,0,1,1,47.36285,Right Center Forward,0,209613,180,5437,3517,13301,99.896781002,169.89821690307642,7,0,0
16029,5246,0,0,49,2,3,40,1,2,3,0,1,0,1,3,0,0,0,4,0,0,0,34,0,0,14,0,7,1,46.88605,Center Forward,0,277301,243,7175,5407,17683,104.754871013,191.67228332820793,10,0,0
16029,5470,0,0,55,5,1,45,3,1,1,4,4,0,3,2,0,0,0,0,0,0,0,51,0,0,17,0,4,0,47.8279,Right Center Midfield,0,373591,294,9760,6094,23716,137.74742301,193.80554830184764,21,0,0
16029,5477,0,0,42,3,0,35,0,5,3,0,1,0,1,1,0,0,0,1,0,0,0,27,0,0,14,0,2,0,47.577133333333336,Right Wing,0,290179,221,7562,4392,18580,137.73618,422.28262721723684,11,0,0
16029,5503,0,0,13,0,0,11,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,10,1,1,2,0,2,1,25.53975,Right Wing,0,16491,43,370,1674,930,37.727466,88.33710073387059,2,1,1
16029,5504,0,0,69,5,1,67,0,0,1,2,1,0,2,2,0,0,2,1,0,0,0,83,0,0,12,0,1,0,47.53123333333333,Left Attacking Midfield,0,466728,379,12141,7548,29734,240.995734,366.33017729693177,22,0,0
16029,5534,0,0,16,4,2,17,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,23,0,0,6,0,1,1,44.03978333333334,Center Back,0,73330,83,1915,1858,4547,75.853935,99.34392214777304,9,0,0
16029,5742,0,0,7,1,0,7,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,0,37.09758333333333,Right Center Back,0,94340,70,2445,996,6068,26.506244,46.772265271060704,2,1,1
16029,6334,0,0,6,0,1,5,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,0,6,0,2,0,14.7452,Right Center Forward,0,91791,56,2403,776,5863,28.06124,78.20395696688485,2,1,1
16029,6374,0,0,54,3,2,56,1,3,4,0,1,0,0,1,0,0,0,0,0,0,0,62,0,0,6,0,1,0,47.06313333333333,Right Back,0,333392,286,8646,5756,21082,200.881976003,456.37980273841663,19,0,0
16029,6379,0,0,25,0,1,18,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,22,0,0,4,0,0,0,26.847166666666666,Left Center Midfield,0,227720,148,5926,2205,14494,50.913761004,85.92931112319101,15,0,0
16029,6616,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,1,0,10.415799999999999,Center Forward,0,56061,34,1477,343,3585,11.921257004,8.513233075965879,5,0,0
16029,6719,0,0,35,5,0,30,0,1,3,2,5,0,2,2,0,0,0,1,0,0,0,31,0,0,19,0,3,1,45.95146666666667,Left Attacking Midfield,0,190260,187,4948,4103,12050,127.635097,238.75184678094783,6,0,0
16029,6720,0,0,52,5,0,34,0,2,1,1,4,0,3,1,0,0,2,3,1,0,1,38,0,0,25,0,4,0,47.344966666666664,Right Attacking Midfield,0,329957,282,8550,5285,21174,130.502891,224.54210418450052,8,0,0
16029,6723,0,0,46,7,2,30,0,1,3,0,2,0,0,1,0,0,1,0,0,0,0,29,0,0,15,0,4,0,45.65408333333333,Left Center Forward,0,277476,227,7203,3691,17815,100.885012003,174.7683603522956,12,0,0
16029,6804,0,0,30,3,2,29,0,0,0,2,7,0,1,0,0,0,0,0,0,0,0,43,0,0,10,0,0,0,47.63045,Left Center Back,0,225039,190,5844,3578,14304,129.534791003,165.25528470168052,10,0,0
16029,6821,0,0,53,7,3,45,0,1,2,1,0,0,0,2,0,0,0,5,0,0,0,52,0,0,8,0,0,0,47.59,Right Wing Back,0,309348,275,7949,5517,19811,163.213077,368.3475484004613,10,0,0
16029,6825,0,0,26,1,2,23,0,0,0,2,4,0,4,0,0,0,0,0,0,0,0,29,0,0,16,0,1,0,46.851483333333334,Center Back,0,196482,172,5088,2928,12585,122.892903005,140.9304279621157,5,0,0
16029,6826,0,0,34,0,3,33,4,1,0,2,6,0,0,0,0,0,1,0,0,1,0,42,0,0,6,0,1,0,47.67823333333333,Left Center Back,0,201148,187,5228,3429,12693,126.689581,183.22730130361086,10,0,0
16029,6919,0,0,37,8,0,36,2,0,1,1,2,0,0,2,0,0,0,0,0,0,0,49,0,0,8,0,1,0,46.49665,Left Wing Back,0,263446,217,6845,4565,16683,126.881219,169.57973315984484,18,0,0
16029,11392,0,0,31,4,2,34,0,2,1,0,1,0,1,1,0,0,2,0,0,0,0,39,0,0,19,0,0,1,45.3917,Left Center Midfield,0,151966,170,3938,4386,9542,123.744581009,159.6221808096973,8,0,0
16029,11541,0,0,15,2,0,14,1,0,0,0,0,0,1,0,24,0,0,0,0,0,0,32,0,0,1,0,0,0,47.17501666666667,Goalkeeper,0,188415,151,4888,2733,12120,131.057535,64.03097510334486,12,0,0
16029,20055,0,0,16,3,0,18,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0,31,0,0,0,0,0,0,46.07468333333334,Goalkeeper,0,166642,135,4367,2258,10659,97.814065,61.83834995873434,11,0,0
16056,3109,0,0,22,1,0,15,0,3,0,0,6,0,1,1,0,0,0,0,0,0,0,16,0,0,14,0,1,1,44.33388333333333,Left Wing,0,82631,99,2086,2067,4606,49.800737,65.30662742573561,4,1,1
16056,3313,0,0,47,7,2,42,0,2,2,0,2,0,1,3,0,0,2,3,0,0,0,42,0,0,7,0,3,1,45.5462,Left Wing,0,269038,250,7025,4883,15575,153.137857031,392.6186460147316,10,0,0
